"state","statename","place","placename"
"29","Missouri","05734","Birch Tree city"
"29","Missouri","05824","Birmingham village"
"29","Missouri","05878","Bismarck city"
"29","Missouri","05950","Blackburn city"
"29","Missouri","06004","Black Jack city"
"29","Missouri","06148","Blackwater city"
"29","Missouri","06238","Blairstown city"
"29","Missouri","06247","Blanchard CDP"
"29","Missouri","06256","Bland city"
"29","Missouri","06346","Blodgett village"
"29","Missouri","06382","Bloomfield city"
"29","Missouri","06454","Bloomsdale city"
"29","Missouri","06526","Blue Eye town"
"29","Missouri","06652","Blue Springs city"
"29","Missouri","06742","Blythedale village"
"29","Missouri","06832","Bogard city"
"29","Missouri","06922","Bolckow city"
"29","Missouri","06976","Bolivar city"
"29","Missouri","07102","Bonne Terre city"
"29","Missouri","07318","Boonville city"
"29","Missouri","07426","Bosworth city"
"29","Missouri","07534","Bourbon city"
"29","Missouri","07660","Bowling Green city"
"29","Missouri","07876","Bragg City town"
"29","Missouri","07948","Brandsville city"
"29","Missouri","07966","Branson city"
"29","Missouri","07989","Branson West city"
"29","Missouri","08002","Brashear city"
"29","Missouri","08038","Braymer city"
"29","Missouri","08128","Breckenridge city"
"29","Missouri","08164","Breckenridge Hills city"
"29","Missouri","08236","Brentwood city"
"29","Missouri","08272","Brewer CDP"
"29","Missouri","08398","Bridgeton city"
"29","Missouri","08470","Brimson village"
"29","Missouri","08614","Bronaugh city"
"29","Missouri","08650","Brookfield city"
"29","Missouri","08776","Brooklyn Heights town"
"29","Missouri","08884","Browning city"
"29","Missouri","08902","Brownington town"
"29","Missouri","08974","Brumley town"
"29","Missouri","09046","Brunswick city"
"29","Missouri","09388","Bucklin city"
"29","Missouri","09424","Buckner city"
"29","Missouri","09514","Buffalo city"
"29","Missouri","09642","Bull Creek village"
"29","Missouri","09658","Bunceton city"
"29","Missouri","09694","Bunker city"
"29","Missouri","09802","Burgess town"
"29","Missouri","09838","Burlington Junction city"
"29","Missouri","10054","Butler city"
"29","Missouri","10144","Butterfield village"
"29","Missouri","10240","Byrnes Mill city"
"29","Missouri","10288","Cabool city"
"29","Missouri","10342","Cainsville city"
"29","Missouri","10360","Cairo village"
"29","Missouri","10432","Caledonia village"
"29","Missouri","10450","Calhoun city"
"29","Missouri","10468","California city"
"29","Missouri","10486","Callao city"
"29","Missouri","10612","Calverton Park village"
"29","Missouri","10738","Camden city"
"29","Missouri","10792","Camden Point city"
"29","Missouri","10810","Camdenton city"
"29","Missouri","10828","Cameron city"
"29","Missouri","10864","Campbell city"
"29","Missouri","11026","Canalou city"
"29","Missouri","11134","Canton city"
"29","Missouri","11242","Cape Girardeau city"
"29","Missouri","11350","Cardwell city"
"29","Missouri","11368","Carl Junction city"
"29","Missouri","11566","Carrollton city"
"29","Missouri","11638","Carterville city"
"29","Missouri","11656","Carthage city"
"29","Missouri","11692","Caruthersville city"
"29","Missouri","11728","Carytown city"
"29","Missouri","11890","Cassville city"
"29","Missouri","11908","Castle Point CDP"
"29","Missouri","12052","Catron town"
"29","Missouri","12079","Cave town"
"29","Missouri","12358","Cedar Hill CDP"
"29","Missouri","12376","Cedar Hill Lakes village"
"29","Missouri","12592","Center city"
"29","Missouri","12664","Centertown town"
"29","Missouri","12682","Centerview city"
"29","Missouri","12718","Centerville city"
"29","Missouri","12898","Centralia city"
"29","Missouri","12988","Chaffee city"
"29","Missouri","13006","Chain of Rocks village"
"29","Missouri","13015","Chain-O-Lakes village"
"29","Missouri","13060","Chamois city"
"29","Missouri","13078","Champ village"
"29","Missouri","13330","Charlack city"
"29","Missouri","13366","Charleston city"
"29","Missouri","13474","Cherokee Pass CDP"
"29","Missouri","13582","Chesapeake CDP"
"29","Missouri","13600","Chesterfield city"
"29","Missouri","13654","Chilhowee town"
"29","Missouri","13690","Chillicothe city"
"29","Missouri","13852","Chula city"
"29","Missouri","13978","Clarence city"
"29","Missouri","14068","Clark city"
"29","Missouri","14140","Clarksburg city"
"29","Missouri","14158","Clarksdale city"
"29","Missouri","14176","Clarkson Valley city"
"29","Missouri","14194","Clarksville city"
"29","Missouri","14212","Clarkton city"
"29","Missouri","14554","Claycomo village"
"29","Missouri","14572","Clayton city"
"29","Missouri","14662","Clearmont city"
"29","Missouri","14770","Cleveland city"
"29","Missouri","14788","Clever city"
"29","Missouri","14806","Cliff Village village"
"29","Missouri","14896","Clifton Hill city"
"29","Missouri","14914","Climax Springs village"
"29","Missouri","14986","Clinton city"
"29","Missouri","15130","Clyde village"
"29","Missouri","15220","Cobalt village"
"29","Missouri","15274","Coffey city"
"29","Missouri","15436","Cole Camp city"
"29","Missouri","15562","Collins village"
"29","Missouri","15670","Columbia city"
"29","Missouri","15760","Commerce village"
"29","Missouri","15886","Conception CDP"
"29","Missouri","15922","Conception Junction town"
"29","Missouri","16030","Concord CDP"
"29","Missouri","16102","Concordia city"
"29","Missouri","16115","Coney Island village"
"29","Missouri","16192","Conway city"
"29","Missouri","16228","Cool Valley city"
"29","Missouri","16336","Cooter city"
"29","Missouri","16408","Corder city"
"29","Missouri","16462","Corning town"
"29","Missouri","16588","Cosby village"
"29","Missouri","16678","Cottleville city"
"29","Missouri","16802","Country Club village"
"29","Missouri","16822","Country Club Hills city"
"29","Missouri","16876","Country Life Acres village"
"29","Missouri","16984","Cowgill city"
"29","Missouri","17056","Craig city"
"29","Missouri","17074","Crane city"
"29","Missouri","17164","Creighton city"
"29","Missouri","17218","Crestwood city"
"29","Missouri","17272","Creve Coeur city"
"29","Missouri","17344","Crocker city"
"29","Missouri","17524","Cross Timbers city"
"29","Missouri","17632","Crystal City city"
"29","Missouri","17650","Crystal Lake Park city"
"29","Missouri","17660","Crystal Lakes city"
"29","Missouri","17668","Cuba city"
"29","Missouri","17902","Curryville city"
"29","Missouri","17992","Dadeville village"
"29","Missouri","18118","Dalton town"
"29","Missouri","18190","Danville CDP"
"29","Missouri","18253","Dardenne Prairie city"
"29","Missouri","18316","Darlington village"
"29","Missouri","18496","Dawn CDP"
"29","Missouri","18658","Dearborn city"
"29","Missouri","18730","Deepwater city"
"29","Missouri","18802","Deerfield village"
"29","Missouri","18910","Defiance CDP"
"29","Missouri","18946","De Kalb town"
"29","Missouri","19018","Dellwood city"
"29","Missouri","19072","Delta city"
"29","Missouri","19090","Dennis Acres village"
"29","Missouri","19162","Denver village"
"29","Missouri","19198","Des Arc village"
"29","Missouri","19216","Desloge city"
"29","Missouri","19252","De Soto city"
"29","Missouri","19270","Des Peres city"
"29","Missouri","19378","De Witt city"
"29","Missouri","19396","Dexter city"
"29","Missouri","19432","Diamond town"
"29","Missouri","19486","Diehlstadt village"
"29","Missouri","19504","Diggins village"
"29","Missouri","19630","Dixon city"
"29","Missouri","19684","Doe Run CDP"
"29","Missouri","19792","Doniphan city"
"29","Missouri","19828","Doolittle city"
"29","Missouri","19918","Dover town"
"29","Missouri","19990","Downing city"
"29","Missouri","20134","Drexel city"
"29","Missouri","20296","Dudley city"
"29","Missouri","20314","Duenweg city"
"29","Missouri","20512","Duquesne village"
"29","Missouri","20566","Dutchtown village"
"29","Missouri","20656","Eagle Rock CDP"
"29","Missouri","20674","Eagleville town"
"29","Missouri","20980","East Lynne city"
"29","Missouri","21034","Easton city"
"29","Missouri","21052","East Prairie city"
"29","Missouri","21214","Edgar Springs city"
"29","Missouri","21250","Edgerton city"
"29","Missouri","21322","Edina city"
"29","Missouri","21340","Edinburg CDP"
"29","Missouri","21376","Edmundson city"
"29","Missouri","21484","Eldon city"
"29","Missouri","21502","El Dorado Springs city"
"29","Missouri","21844","Ellington city"
"29","Missouri","21898","Ellisville city"
"29","Missouri","21916","Ellsinore city"
"29","Missouri","21988","Elmer city"
"29","Missouri","22006","Elmira village"
"29","Missouri","22024","Elmo city"
"29","Missouri","22114","Elsberry city"
"29","Missouri","22250","Emerald Beach village"
"29","Missouri","22276","Eminence city"
"29","Missouri","22312","Emma city"
"29","Missouri","22474","Eolia village"
"29","Missouri","22600","Essex city"
"29","Missouri","22672","Ethel town"
"29","Missouri","22834","Eureka city"
"29","Missouri","22951","Evergreen village"
"29","Missouri","22996","Everton city"
"29","Missouri","23032","Ewing city"
"29","Missouri","23050","Excello CDP"
"29","Missouri","23077","Excelsior Estates village"
"29","Missouri","23086","Excelsior Springs city"
"29","Missouri","23122","Exeter city"
"29","Missouri","23248","Fairdealing CDP"
"29","Missouri","23266","Fairfax city"
"29","Missouri","23338","Fair Grove city"
"29","Missouri","23428","Fair Play city"
"29","Missouri","23518","Fairview town"
"29","Missouri","23662","Farber city"
"29","Missouri","23698","Farley village"
"29","Missouri","23752","Farmington city"
"29","Missouri","23842","Fayette city"
"29","Missouri","23950","Fenton city"
"29","Missouri","23986","Ferguson city"
"29","Missouri","24058","Ferrelview village"
"29","Missouri","24094","Festus city"
"29","Missouri","24120","Fidelity town"
"29","Missouri","24184","Fillmore city"
"29","Missouri","24328","Fisk city"
"29","Missouri","24562","Fleming city"
"29","Missouri","24580","Flemington village"
"29","Missouri","24688","Flint Hill city"
"29","Missouri","24706","Flordell Hills city"
"29","Missouri","24760","Florida village"
"29","Missouri","24778","Florissant city"
"29","Missouri","24886","Foley city"
"29","Missouri","25012","Fordland city"
"29","Missouri","25066","Forest City city"
"29","Missouri","25120","Foristell city"
"29","Missouri","25192","Forsyth city"
"29","Missouri","25228","Fortescue town"
"29","Missouri","25264","Fort Leonard Wood CDP"
"29","Missouri","25372","Foster village"
"29","Missouri","25411","Fountain N' Lakes village"
"29","Missouri","25516","Frankclay CDP"
"29","Missouri","25552","Frankford city"
"29","Missouri","25624","Franklin city"
"29","Missouri","25768","Fredericktown city"
"29","Missouri","25822","Freeburg village"
"29","Missouri","25894","Freeman city"
"29","Missouri","25912","Freistatt village"
"29","Missouri","25948","Fremont CDP"
"29","Missouri","25957","Fremont Hills city"
"29","Missouri","26092","Frohna city"
"29","Missouri","26110","Frontenac city"
"29","Missouri","26182","Fulton city"
"29","Missouri","26218","Gainesville city"
"29","Missouri","26254","Galena city"
"29","Missouri","26308","Gallatin city"
"29","Missouri","26362","Galt city"
"29","Missouri","26434","Garden City city"
"29","Missouri","26578","Gasconade city"
"29","Missouri","26776","Gentry village"
"29","Missouri","26866","Gerald city"
"29","Missouri","26902","Gerster town"
"29","Missouri","26920","Gibbs village"
"29","Missouri","26974","Gideon city"
"29","Missouri","27028","Gilliam city"
"29","Missouri","27064","Gilman City city"
"29","Missouri","27100","Ginger Blue village"
"29","Missouri","27190","Gladstone city"
"29","Missouri","27208","Glasgow city"
"29","Missouri","27226","Glasgow Village CDP"
"29","Missouri","27262","Glenaire city"
"29","Missouri","27280","Glen Allen town"
"29","Missouri","27334","Glendale city"
"29","Missouri","27370","Glen Echo Park village"
"29","Missouri","27514","Glenwood village"
"29","Missouri","27658","Golden CDP"
"29","Missouri","27676","Golden City city"
"29","Missouri","27874","Goodman town"
"29","Missouri","27900","Goodnight village"
"29","Missouri","27928","Gordonville village"
"29","Missouri","28000","Goss town"
"29","Missouri","28036","Gower city"
"29","Missouri","28072","Graham town"
"29","Missouri","28090","Grain Valley city"
"29","Missouri","28108","Granby city"
"29","Missouri","28170","Grand Falls Plaza town"
"29","Missouri","28180","Grandin city"
"29","Missouri","28198","Grand Pass village"
"29","Missouri","28324","Grandview city"
"29","Missouri","28360","Granger village"
"29","Missouri","28594","Grant City town"
"29","Missouri","28630","Grantwood Village town"
"29","Missouri","28828","Gravois Mills town"
"29","Missouri","28860","Grayhawk CDP"
"29","Missouri","28864","Grayridge CDP"
"29","Missouri","28918","Gray Summit CDP"
"29","Missouri","29116","Greencastle city"
"29","Missouri","29134","Green City city"
"29","Missouri","29152","Greendale city"
"29","Missouri","29206","Greenfield city"
"29","Missouri","29324","Green Park city"
"29","Missouri","29332","Green Ridge city"
"29","Missouri","29422","Greentop city"
"29","Missouri","29476","Greenville city"
"29","Missouri","29494","Greenwood city"
"29","Missouri","29692","Guilford town"
"29","Missouri","29764","Gunn City village"
"29","Missouri","29908","Hale city"
"29","Missouri","29962","Halfway village"
"29","Missouri","29998","Hallsville city"
"29","Missouri","30016","Halltown village"
"29","Missouri","30034","Hamilton city"
"29","Missouri","30196","Hanley Hills village"
"29","Missouri","30214","Hannibal city"
"29","Missouri","30322","Hardin city"
"29","Missouri","30466","Harris town"
"29","Missouri","30484","Harrisburg town"
"29","Missouri","30610","Harrisonville city"
"29","Missouri","30718","Hartsburg town"
"29","Missouri","30754","Hartville city"
"29","Missouri","30772","Hartwell CDP"
"29","Missouri","30844","Harviell CDP"
"29","Missouri","30862","Harwood village"
"29","Missouri","31024","Hawk Point city"
"29","Missouri","31132","Hayti city"
"29","Missouri","31168","Hayti Heights city"
"29","Missouri","31186","Hayward CDP"
"29","Missouri","31204","Haywood City village"
"29","Missouri","31276","Hazelwood city"
"29","Missouri","31654","Henrietta city"
"29","Missouri","31708","Herculaneum city"
"29","Missouri","31762","Hermann city"
"29","Missouri","31780","Hermitage city"
"29","Missouri","31924","Higbee city"
"29","Missouri","31960","Higginsville city"
"29","Missouri","31996","High Hill city"
"29","Missouri","32068","Highlandville city"
"29","Missouri","32140","High Ridge CDP"
"29","Missouri","32248","Hillsboro city"
"29","Missouri","32266","Hillsdale village"
"29","Missouri","32410","Hoberg village"
"29","Missouri","32536","Holcomb city"
"29","Missouri","32572","Holden city"
"29","Missouri","32590","Holland town"
"29","Missouri","32626","Holliday village"
"29","Missouri","32662","Hollister city"
"29","Missouri","32752","Holt city"
"29","Missouri","32770","Holts Summit city"
"29","Missouri","32806","Homestead village"
"29","Missouri","32824","Homestown city"
"29","Missouri","33004","Hopkins city"
"29","Missouri","33040","Horine CDP"
"29","Missouri","33076","Hornersville city"
"29","Missouri","33238","Houston city"
"29","Missouri","33256","Houstonia city"
"29","Missouri","33292","Houston Lake city"
"29","Missouri","33364","Howardville city"
"29","Missouri","33652","Hughesville village"
